conversation_id,customer_tweet_id,support_tweet_id,customer_message,support_response,customer_created_at,support_created_at,customer_length,support_length
364025,364030,364032,@AmazonHelp Supposed to arrive tomorrow by 8pm via USPS.,"@202273 I'm very sorry. If we've missed the date provided in our confirmation e-mail, please let us know: https://t.co/hApLpMlfHN ^WT",2017-10-08 20:00:52+00:00,2017-10-08 20:14:43+00:00,56,133
181228,181227,181229,@AmazonHelp ご連絡いただきありがとうございます。今確認したところ、出品者より、注文後に完売してしまった旨のメール連絡がきていました。当方のメール確認が遅かった次第です。お騒がせいたしました。,@158554 ご確認いただきありがとうございました。この度は当サイトをご利用いただきましたのに商品をご用意することが叶わず心苦しいのですが、ご利用いただく中でご不明な点がございましたらご遠慮なくご質問ください。今後ともどうぞよろしくお願いいたします。SK,2017-11-25 02:50:59+00:00,2017-11-25 02:57:39+00:00,101,128
1005116,1005110,1005111,@AmazonHelp Finally received the product. But it is of no use for me as i ve to gift it to someone else. Anyway thanks 😒,@353496 I'm sorry for this experience. We will consider this instance as feedback and ensure to pass it on internally. ^RW,2017-10-16 09:32:14+00:00,2017-10-16 09:58:34+00:00,120,122
2628931,2628930,2628932,@AmazonHelp How long I have to wait??,"@742476 I understand your concern. However, did you happen to report it to our support team using the link provided earlier? ^KH",2017-11-21 17:15:40+00:00,2017-11-21 17:41:29+00:00,37,128
1353512,1353521,1353522,"@AmazonHelp Así lo he hecho, muchas gracias","@435660 Con mucho gusto. SI necesitas asistencia adicional, no dudes en contactarnos, Juanky. ^LG",2017-10-18 17:15:36+00:00,2017-10-18 17:26:03+00:00,43,97
1432350,1432348,1432347,"@AmazonHelp hehe 🙃 he's not born yet, but I just had to get him the Bouncer, been getting loads of things on Amazon, I love it 😍😁",@452595 Ah lovely  - Mammy to be deserves a little pampering ! 😜😀 Pls fill in your details for a gift: https://t.co/tkLCr7DNil  ^TD,2017-11-02 12:55:36+00:00,2017-11-02 13:07:52+00:00,129,131
2311455,2311467,2311468,"@AmazonHelp ok grad abgeschickt, mal sehen obs was bringt, bin langsam echt am verzweifeln... hab mir nix zu schulden kommen lassen *sfz*",@265712 Danke! Dein Kontakt ist bei uns eingegangen. Gerne schauen wir uns die Sache genauer an und melden uns danach bei dir. Lieber Gruß ^SI,2017-11-16 18:59:08+00:00,2017-11-16 19:27:31+00:00,137,142
240558,240582,240583,@AmazonHelp I had filed the A to Z claim. But your customer care executive said they can't process the same. I have to wait for 24-48 for (1/2),@173140 I'm sorry about the hassle. Kindly revert to the email that we've sent. We'll check this for you. ^SG,2017-10-15 16:56:46+00:00,2017-10-15 17:24:00+00:00,143,109
2313392,2313391,2313393,@AmazonHelp I've tried. The book isn't even showing up there.,@670841 We'd like to look into this for you. Please reach out to us via phone or chat here: https://t.co/beu5MLww2L for real-time troubleshooting. ^BE,2017-11-12 23:16:09+00:00,2017-11-12 23:19:26+00:00,61,150
401628,401627,401629,"@AmazonHelp Yes, nothing is there. I've been trying since Saturday to reset it. Can I message you my email and try to have it done manually?","@210974 I'm sorry for the trouble, Ken. Please reach out to us here so we can take a look in real-time: https://t.co/hApLpMlfHN ^FD",2017-10-09 21:05:34+00:00,2017-10-09 21:10:35+00:00,140,131
1565062,1565057,1565058,@AmazonHelp Ok va bene! Buon fine settimana e buon lavoro #grazie,"@483183 Grazie a te, a presto! ^FA",2017-11-04 16:08:25+00:00,2017-11-04 16:17:27+00:00,65,34
376580,376577,376579,@AmazonHelp So when you are going to contact me 😛😬😬,"@205331 As mentioned earlier, if you're one of the winners, we'll reach out to you. ^PS",2017-10-09 02:45:17+00:00,2017-10-09 03:58:24+00:00,51,87
715463,715462,715464,"@AmazonHelp Yes, but it's fire tv box connected to samsung tv one connect box. Like the 1 on the picture https://t.co/iDPZxHRkCJ","@291190 Does the Samsung TV One Connect Box support HDCP version 2.2 or higher? If unsure, the manufacturer can provide this info. ^MV",2017-10-11 00:02:36+00:00,2017-10-11 00:14:00+00:00,128,134
432842,432844,432845,"@AmazonHelp Amazing service! All sorted, thank you!","@217954 Awesome! So glad we were able to help, Natasha! Let us know if you need anything else! We are here to help! 😁 ^AD",2017-10-10 17:31:36+00:00,2017-10-10 17:46:01+00:00,51,121
1007544,1007546,1007547,"@AmazonHelp @AmazonHelp @115850 
Is the answer to that 24 or 48 hrs ? 
#24hrsCrap #Nonsense #Crap #48hrsCrap","@285229 Please be assured we're working on the issue, we'll get back to you at the earliest. ^HN",2017-10-14 14:06:40+00:00,2017-10-14 14:29:30+00:00,108,96
2924567,2924583,2924584,"@AmazonHelp Über die Website ging es, danke. Aber in der App kommt dann (nach Probedownload) nur das hier, könnt ihr ja mal weiterreichen. https://t.co/YqAzvVxFr1","@809252 Danke für die Info, das geben wir gleich mal weiter! Ich wünsch dir nen tollen Start in den Tag. Liebe Grüße ^MF",2017-11-29 04:26:22+00:00,2017-11-29 04:32:55+00:00,162,120
2850731,2850730,2850732,@AmazonHelp The contest that's running right now...,"@191152 I understand your concern. For more info about the eligibility of the contest, please refer to the T&amp;C mentioned on the contest page. ^SV",2017-11-27 19:41:52+00:00,2017-11-27 20:13:35+00:00,51,149
926324,926333,926335,@AmazonHelp At the weekend. Not every product on a Friday on prime is for delivery Monday,@339798 Hi George - not all items are available for delivery the Next Day - the Website will advise which ones are.  ^TD,2017-10-14 06:03:00+00:00,2017-10-14 06:15:31+00:00,89,120
137048,137044,137045,"@AmazonHelp @146905 C'est moi ou c'est un échange de sourds des yeux ? Je me suis fait la même réflexion hier, 1 jour ouvré = 3 jours réels. J'en ai vérifié avec un calendrier.
Comme les autres me soucis n'est pas le délai mais l'annonce, 1 jour ce n'est pas 3. Sinon ne pas l'annoncer.","@146906 En raison d'une forte demande attendue pour le Black Friday et afin de tenir nos promesses de livraison, un délai d’une journée ouvrée supplémentaire a été ajouté à l’option de livraison en un jour ouvré. ^ASZ",2017-11-24 13:13:30+00:00,2017-11-24 13:18:40+00:00,286,217
1922752,1922751,1922753,@AmazonHelp NO solution till now. Have emailed Jeff Bezos too about this. Will I get my delivery today? #amazon #NoMoreAmazon #NoDiwali,"@565601 We've escalated the issue to our concerned team, we'll get back to you as soon as we receive an update from them. ^SH",2017-10-19 08:37:43+00:00,2017-10-19 09:09:50+00:00,135,125
2260636,2260634,2260633,@AmazonHelp The order did change to say “We’re sorry your package is late…” at least. Doesn’t show any additional from that. Asks me to return by Wednesday if still not here.,@176784 Thank you for the update. Please let us know if this doesn't arrive by Wednesday. ^RR,2017-11-11 02:16:22+00:00,2017-11-11 02:19:24+00:00,174,93
111898,111895,111893,@AmazonHelp Since when? It was always advertised as free next day delivery.,@140848 You can see more about how delivery dates are calculated here: https://t.co/LXzjDIGscA. I hope this helps! ^CS,2017-11-23 20:21:18+00:00,2017-11-23 20:28:00+00:00,75,118
1911628,1911625,1911622,@AmazonHelp Yes delivery date was missed ONCE AGAIN,@569445 Thanks for confirming. Was a reason for the delay provided? Who is the carrier for the order may I ask? ^NV,2017-11-26 09:11:36+00:00,2017-11-26 09:14:52+00:00,51,115
1217439,1217441,1217442,@AmazonHelp It doesn't work i think they have blacklisted me,"@119794 I'm sorry, if you're unable to respond to our email, you can fill in the form again here: https://t.co/GIJyeYqKE0. ^VN",2017-10-25 14:55:52+00:00,2017-10-25 15:14:14+00:00,60,126
343096,343092,343090,"@AmazonHelp Upset🙄 it's an used product and dusty too..
You could have taken an action against the seller",@197676 I get your disappointment. Kindly connect with us here: https://t.co/vlvfJr4nN9  we'll check this for you. ^SG,2017-11-19 18:09:20+00:00,2017-11-19 18:34:00+00:00,105,118
546398,546397,546399,@AmazonHelp Yes today but the tracking doesn't show me where it is or guarantee it'll even be delivered. I'm already talking to your support team about it.,@247053 Keep us posted on the outcome of the call. ^JF,2017-12-02 17:38:42+00:00,2017-12-02 17:43:43+00:00,155,54
849747,849749,849750,@AmazonHelp yup  I asked them ! They said it will come soon ! But no response from 2 days !,@321916 Please share your details here: https://t.co/GIJyeYqKE0 and I'll get in touch with you. 2/2 ^HD,2017-10-22 18:25:26+00:00,2017-10-22 18:36:00+00:00,91,103
1102385,1102389,1102391,@AmazonHelp I am already assured enough before. Thank you for your sympathy..#nomoreamazon,"@380122 I understand this has not been a pleasant experience, Chirag. I will have this feedback forwarded to the concerned team. ^KS",2017-10-15 13:53:47+00:00,2017-10-15 14:06:38+00:00,90,132
257688,257690,257691,"@AmazonHelp It's only just arrived, just confused as was told by CS earlier that would definitely have been delivered today.",@177297 We're glad your parcel arrived. Thank you for letting us know. ^CE,2017-10-05 20:00:47+00:00,2017-10-05 20:04:20+00:00,124,74
1149617,1149616,1149618,"@AmazonHelp hi - xbox one x scorpion order went from release day delivery to ""we will let you know."" This is not cool. can someone email me if I dm it?",@347497 We're unable to access account details via Twitter. We'll send an e-mail as soon as we can provide an updated delivery date. ^LA,2017-10-24 16:09:51+00:00,2017-10-24 16:32:00+00:00,151,136
1868740,1868737,1868738,@AmazonHelp Shashank Gupta.... Contact no. 9986007002,"@558200 Please don't provide your details, as we consider them to be personal information. Our page is visible to the public. ^GK",2017-10-18 09:19:36+00:00,2017-10-18 09:42:24+00:00,53,129
2319753,2319746,2319747,@AmazonHelp No...how many times do I let you cry wolf and still come back? Integrity is key in business... still NO ONE has provided me an answer to why I should renew prime!,@672339 Let's reach out to the carrier together in real time so we can figure out what is going on: https://t.co/hApLpMlfHN ^JZ,2017-11-13 14:08:45+00:00,2017-11-13 14:18:29+00:00,174,127
1379462,1379461,1379463,"@AmazonHelp Part 5: Always told ""items which are marked as out for delivery will definitely be delivered by the end of today""... they are NOT!","@441143 Sorry about that! The wrong link was sent! Here's the correct link: https://t.co/aaDyEz1VgE Let us know, Gregory! ^KN",2017-10-16 15:55:09+00:00,2017-10-16 16:11:01+00:00,142,125
1013046,1013041,1013043,"@AmazonHelp It says the item is fulfilled by amazon,everything reguarding returns and shipping is showing me amazon","@359525 Okay, so just to confirm, are you seeing the item being shipped by Amazon here: https://t.co/Y5jpI9gRhE ^HC",2017-10-22 18:26:37+00:00,2017-10-22 18:35:00+00:00,115,115
285059,285068,285069,@AmazonHelp I am not going to fill in details anywhere else. Pm me if  amazon takes some accountability and share status,@183918 Please share the details via the link provided earlier and we'll get this sorted out for you. 2/2^MS,2017-10-06 15:19:35+00:00,2017-10-06 15:36:26+00:00,120,108
2889285,2889284,2889286,@AmazonHelp They're linked. There was a reminder set on the google calendar. The echo didn't announce it.,@382602 Are all of the other features working properly on your Echo? ^GP,2017-11-28 14:21:55+00:00,2017-11-28 14:29:00+00:00,105,72
1722473,1722475,1722476,"@AmazonHelp Yes, have also 'reset password' option on that form and had no email. I get the email using the 'forgot password' on the main website, but after resetting the password, the account still doesn't work.",@521154 I'm sorry for the difficulty. We'd like to look into this with you. Please call us here: https://t.co/zYVX1Qi29G ^MH,2017-11-08 14:37:31+00:00,2017-11-08 15:02:31+00:00,212,124
1582547,1582546,1582548,"@AmazonHelp When i search on the app for mobile recharge amd proceed to enter the number , this error comes when i click the place order button","@487109 I understand your concern. However, could you let us know what's the error you're seeing on the screen while proceeding? ^AP",2017-10-17 07:48:58+00:00,2017-10-17 08:24:28+00:00,143,132
2805117,2805116,2805118,@AmazonHelp Thank YOU. I did. Never knew that that was an option. Thanks. I had thought about calling. This was better.,@782399 You're welcome! Let us know if you have any further issues. We're here to help! ^TN,2017-11-22 06:10:07+00:00,2017-11-22 06:13:00+00:00,119,91
1709390,1709388,1709387,@AmazonHelp Just got it ! It's all good thanks !,@517959 Great news! Thanks for keeping us in the loop! ^WT,2017-11-07 01:05:27+00:00,2017-11-07 01:12:00+00:00,48,58
2673433,2673437,2673439,@AmazonHelp No call as committed!!!! It’s more than 3.30hrs now..,"@752643 Apologies for this ordeal with the delivery of your order, Amit. I'd like to take a closer look. 1/2 ^HD",2017-10-31 16:01:24+00:00,2017-10-31 16:24:33+00:00,65,112
139980,139982,139983,@AmazonHelp Just sort it out for future please I never want to have such shoddy service again,"@147579 Absolutely understandable and thank you for sharing your thoughts. If there's anything we can do going forward, please let us know! ^KN",2017-11-24 11:51:07+00:00,2017-11-24 12:13:26+00:00,93,143
2405179,2405183,2405184,"@AmazonHelp Unfortunately I don’t think it’s going to suit the change in circumstances and location.
Is it possible to get a partial refund on my annual subscription? Think it renewed in Sept. so bit of a waste if not. 😞",@467431 Give us a ring here: https://t.co/JzP7hlA23B so we can look over your account and go through the options you have together. ^AH,2017-11-14 19:35:46+00:00,2017-11-14 19:41:00+00:00,220,135
