conversation_id,customer_tweet_id,support_tweet_id,customer_message,support_response,customer_created_at,support_created_at,customer_length,support_length
2766306,2766305,2766307,"@AmazonHelp Oui, réponse sous combien de temps normalement?",@773632 Pour une réponse via phone je vous prie de le faire via ce lien https://t.co/hgIrz98cdI ^SN,2017-11-21 10:27:18+00:00,2017-11-21 10:55:00+00:00,59,99
339699,339702,339703,"@AmazonHelp I'm not comfortable connecting my amazon account to social media accounts for a variety of reasons, is there another method I can use?",@197125 (2/2) You'll be able to add more info about what's going on and it ensures a member of team is looking into it for you. ^DW,2017-10-08 00:01:41+00:00,2017-10-08 00:13:29+00:00,146,131
2578426,2578423,2578421,"@AmazonHelp Hola, buenas noches! 
No, no ha llegado ningun mail ni notificación ni nada. Y tampoco he contactado con el transportista.","@731010 Entiendo, te recomendamos contactar directamente al transportista encargado de la entrega de tu paquete. En el siguiente enlace encontrás toda la información:https://t.co/meqnr4QIaC. En caso de no recibir respuesta, mantennos informados. ^AA",2017-11-16 22:04:33+00:00,2017-11-16 22:11:00+00:00,134,249
205187,205185,205184,@AmazonHelp おぉ、返信が、、楽しみにしてます〜アマゾンズ三期も勝手に期待してます！,@164604 これからもどうぞよろしくお願いいたします( *• ̀ω•́ )b SK,2017-10-04 23:47:03+00:00,2017-10-04 23:51:31+00:00,47,43
2552270,2552275,2552277,"@AmazonHelp Your email replies apologize &amp; say will deliver asap Standard, parroted replies. Last 4 experiences,can only conclude Amazon Prime is a sham",@120030 I understand your frustration and I'm sorry about the ill experience. Please reply to our email for further proceedings. ^HA,2017-10-31 09:33:48+00:00,2017-10-31 09:56:32+00:00,156,132
24943,24945,24946,"@AmazonHelp Filled the form I expect your response and support
Apart from this I have ordered three more products but now I am afraid that","@121399 Thank you for the heads up. We have received your details, our team shall reach out to you soon. Appreciate your understanding.^MP",2017-11-01 10:06:23+00:00,2017-11-01 10:20:57+00:00,138,138
2945540,2945538,2945537,@AmazonHelp When I was shopping for the item (on Monday) it said have this item by 11/29. After order completion it gave me a date of Dec1. 🤔,@813627 So sorry for the delay! Some items can take a little longer to process than others. Two-day shipping is 2 business days after the item has been dispatched. Your email confirmation is has the best delivery estimate. ^AD,2017-11-29 15:23:52+00:00,2017-11-29 15:31:31+00:00,141,226
2504832,2519252,2519253,@AmazonHelp All three types of devices are having issues. Both iphon and android allow me to log in but wont accept my billing addy. And windows gives me a session time out error. The apps are still acting like they're on .com,"@717603 I see. In this case, if you could contact us using the link provided, we'll be glad to go through some additional troubleshooting steps with you: https://t.co/Q7Ftz6nj80  ^FJ",2017-11-16 01:05:37+00:00,2017-11-16 01:22:32+00:00,226,182
122000,122002,122003,@AmazonHelp Don’t think your customer service is capable to be honest.,"@143189 We would like to look into this for you, JJ. Without providing us any personal information would you be able to elaborate a bit further?^SM",2017-11-24 08:40:53+00:00,2017-11-24 08:46:51+00:00,70,147
224960,226728,226729,@AmazonHelp yes i filled that form and the details required,@169744 We've not received your details yet. Kindly fill in your details again using the link provided earlier. ^AP,2017-10-05 07:21:53+00:00,2017-10-05 08:04:35+00:00,59,115
1341692,1341694,1341695,@AmazonHelp Till now I have not received any calls from your side regarding my query I have filled the form too which you have given to me.,"@432939 If you have submitted your details through the link, you must've received an email from us. Please refer the same. ^HK",2017-10-29 10:57:21+00:00,2017-10-29 11:17:49+00:00,139,126
2777436,2777434,2777433,@AmazonHelp le probème est resolu c'est du à une condition que je n'avais pa vu,@281035 Très bien alors ! ^AR,2017-11-21 15:42:59+00:00,2017-11-21 15:45:32+00:00,79,29
2544908,2544904,2544902,"@AmazonHelp It's beautiful! Brand new one is on the left, my other that I bought a few years ago from y'all is on the right. You guys are the best! https://t.co/JyVfRmerv6",@718280 Honestly I'm surprised you didn't buy the old one again just to have a spare! Please tell me you're framing that piece of art once you decided to retire it! 😍😁 ^JD,2017-11-26 20:10:53+00:00,2017-11-26 20:23:55+00:00,171,171
921512,921516,921517,@AmazonHelp I was order on 15 October today start 20 October but your team unable to resolve issue now I m getting another date 24 October. https://t.co/OknZHWYjbG,@338759 Apologies. We'd like to look into this. Please share your details through the link provided earlier for further assistance. ^NK,2017-10-21 19:15:07+00:00,2017-10-21 19:25:25+00:00,163,135
1670677,1670669,1670671,"@AmazonHelp C'est ce que je vais faire du coup, en espérant que l'exemplaire de remplacement soit en bon état...","@508571 D'accord, n'hésitez pas à nous tenir au courant. ^FA",2017-11-06 13:32:08+00:00,2017-11-06 13:42:29+00:00,112,60
2184684,2184682,2184681,@AmazonHelp I did that before posting it,"@639869 If your query was unanswered, please share your details here: https://t.co/beaaDm0muc and I'll contact you soon. ^BV",2017-11-09 16:48:07+00:00,2017-11-09 17:05:27+00:00,40,124
78756,78745,78747,@AmazonHelp They said the item was out of stock as of yesterday. However I have a shipping notification from you from November 20 that my order shipped,"@133566 Thank you for the information! Did we reach out to the carrier about the delay? Also, have you tried to refuse the shipment? You can find more information on how to do so here: https://t.co/8RNgMZE0BS. ^AL.",2017-11-30 12:51:07+00:00,2017-11-30 12:59:35+00:00,151,214
283495,283494,283496,"@AmazonHelp I have never had a package delivered without additional packaging. If this is specific to seller or item, it needs to be made clearer.",@183535 We're always looking for ways to improve! We'd be happy to hear your packaging feedback here: https://t.co/Mw6qxVDqJC ^FR,2017-10-06 14:56:08+00:00,2017-10-06 15:01:01+00:00,146,129
246344,246347,246349,"@AmazonHelp It's working, thanks!",@174520 No problem Anindita. We hope to see you soon. :) ^PB,2017-10-05 16:16:38+00:00,2017-10-05 16:34:28+00:00,33,60
798804,798802,798806,@AmazonHelp I had a coversation with u but they are making fool of me from the morning and now said all this hell was because of pricing issue w,@310418 We apologize for the unforeseen event. Unfortunately a canceled order can't be reinstated. (1/2) ^CB,2017-10-12 15:19:37+00:00,2017-10-12 15:49:01+00:00,144,108
2534482,2534485,2534486,@AmazonHelp @115850 @115821 Amazon customer care people came with a new excuse now within 1 hour. They say that the item hasn't reached to them yet. Please see the text message I have received after returning the item on 1st November. What if the item doesn't reach you in the next 5 years? https://t.co/1hbSMHFcFx,"@721139 I understand your concern about the refund for your order. Please fill in your details here: https://t.co/beaaDm0muc and we’ll contact you soon. Please don't provide your order details, we consider it to be personal info. Our page is visible to the public. ^PJ",2017-11-20 14:45:34+00:00,2017-11-20 15:12:30+00:00,314,268
1623690,2513160,2513161,@AmazonHelp Diese Seite sagt Panasonic von 2017 haben Live-Streaming...,"@497350 Dann melde dich gerne mal telefonisch hier, wenn es dennoch nicht funktioniert: https://t.co/LFLW8z8jr2 Gruß ^TA",2017-10-30 08:31:59+00:00,2017-10-30 08:34:52+00:00,71,120
815479,815476,815480,"@AmazonHelp Spoke to a dude who said he'd ask for the driver to try my next door neighbours and would tell the delivery service I'm not happy. Whoopee, I'm over £100 down on the deal. If it wasn't limited edition, I'd have cancelled it, the service has been horrendous.",@314199 Please contact us via e-mail with your complaint and it will be raised to the appropriate team  https://t.co/zYVX1Qi29G ^KI,2017-11-08 11:51:32+00:00,2017-11-08 12:09:32+00:00,269,131
870151,870171,870174,@AmazonHelp I have spoken your call center n giving feedback since last 1 year nothing has happened. This is irresponsible behaviour n lack of ownership,@326613 details in the link provided to you earlier and we'll look into this. (2/2)^SQ,2017-10-14 01:02:31+00:00,2017-10-14 01:53:00+00:00,152,86
651719,651718,651720,@AmazonHelp I bought SOW gold Edition and i receive Code for Expansion Pass but apparently not.. literally it's another standard SOW Game,@192999 I understand your frustration! Have you contacted Xbox about the code: https://t.co/iYXa6g8dsI? Please keep us posted. ^KB,2017-10-10 18:28:28+00:00,2017-10-10 18:48:00+00:00,137,130
601263,601258,601261,"@AmazonHelp Also, I was informed that I had prime music free with Amazon prime, which was terminated abruptly yesterday.","@174146 I'm sorry, certain Amazon Prime benefits during your 6-month trial such as Prime Music, and Kindle Owners' Lending Library unless you sign up for a paid plan. More details can be found here: https://t.co/pfqESWwVel ^EP",2017-12-03 22:52:30+00:00,2017-12-03 23:08:33+00:00,120,226
149126,149125,149127,@AmazonHelp UPS. Mais franchement il n’y avait presque rien pour le calage dans la boîte contrairement à vos habitude. Regarder sur vos opérateurs.,"@149978 Vous m'en voyez vraiment désolée, l'avez-vous signalé à notre service client s'il vous plaît? ^SA",2017-11-24 17:48:35+00:00,2017-11-24 18:09:27+00:00,147,105
890832,890830,890833,"@AmazonHelp Just checked, it's still the same. It was dispatched yesterday as it's a pre-ordered video game, its release date is today.","@331520 We aim to deliver by the date provided, unless we've notified you to explain otherwise. Please keep us updated. ^WJ",2017-10-13 17:53:06+00:00,2017-10-13 18:25:00+00:00,135,123
2849091,2849095,2849096,"@AmazonHelp Sent! Please don’t take 12hrs to respond, the chances of me crying are extremely high without my show 😂","@792288 E-mail responses are generally within 12 hours. For a faster resolution, please use the phone or chat option. ^GG",2017-11-27 21:23:51+00:00,2017-11-27 21:26:58+00:00,115,121
2931395,2931394,2931396,"@AmazonHelp 返信ありがとうございます！
まさかamazonさん公式から返事が来るとは思いませんでした💦
楽しみにしてたCDとDVDで、ディスク自体は無事そうなので早く楽しみたいので今回は大丈夫です。
いつも利用させていただいてます(*^^*)
忙しいと思いますが今後とも頑張ってください👍",@810815 ご迷惑をおかけしまして申し訳ございませんでした。また、いつも当サイトをご愛顧いただきありがとうございます🙇　こちら、Amazon公式ヘルプアカウントですので、当サイトのご利用に際し、お困りな事やご不明な点がございましたら、お気軽にお声がけくださいませ。　SM,2017-11-29 08:19:39+00:00,2017-11-29 08:33:00+00:00,150,137
378962,378959,378957,"@AmazonHelp yes issue with buyer and no enjoy from seller central...sent item ,amz gave refund and they kept it.",@205934 Sorry about this Terry. Pls fill out this secure form and a specialist will look into this for you https://t.co/R55eEQwSEs ^KM,2017-09-19 07:05:54+00:00,2017-09-19 07:11:26+00:00,112,134
359202,359201,359203,"@AmazonHelp Oct. 6th. It is lost in Kent, WA according to the package tracking. Refund denied twice. I re-ordered because I need it.",@199157 Did we ask you to wait for a certain date before the refund is issued? Was it shipped by Amazon or a third-party seller? ^MG,2017-10-08 16:50:28+00:00,2017-10-08 16:55:00+00:00,132,132
250544,250543,250545,@AmazonHelp Don't know. Never got a tracking. Just paid for one day shipping and now left up shit Creek. A rep said it was lasership who was gonna be the shipper but..you know. They didn't even try it seems.,@175550 Please get in touch with us here: https://t.co/hApLpMlfHN so we can review available options with you in real-time. ^EZ,2017-11-25 03:01:53+00:00,2017-11-25 03:10:00+00:00,207,127
69629,69620,69623,@AmazonHelp Just googled Amazon Prime. Look what the first three words are https://t.co/WE9cMWIAX0,"@131778 Yes, Prime Delivery is one day delivery from dispatch for most items. Items not available within the UK will receive a quick delivery method but that may not be one-day from dispatch The checkout process will give you the most accurate time-frame. ^MI",2017-11-30 10:02:37+00:00,2017-11-30 10:06:35+00:00,98,259
1560935,1560934,1560936,@AmazonHelp my order number was 403-2171870-0465948 and 406-2032976-6873146 .,"@482249 Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^KA",2017-10-17 07:42:07+00:00,2017-10-17 08:11:54+00:00,77,130
693864,693868,693869,"@AmazonHelp Ok then, we will just get the refund and take our business elsewhere",@285440 Apologies again for any disappointment. Is the item available from an alternative seller? If you'd like to send us a link we can check for you? ^TS,2017-11-23 15:36:58+00:00,2017-11-23 15:42:35+00:00,80,155
2882582,2882586,2882587,@AmazonHelp Pas la possibilité de me donner un bon de réduction pour une prochaine commande ?,"@799758 Je suis désolé mais cela n'est pas possible. 
^YL",2017-11-28 10:44:54+00:00,2017-11-28 10:50:29+00:00,93,57
191725,191723,191722,@AmazonHelp No.  Not at any neighbour's well - not that that was what we requested - that we can see.  And given no number left...,@161054 I'm sorry you didn't receive your order! Please reach out here: https://t.co/JzP7hlA23B so we can take a look into this. ^AH,2017-10-04 15:17:24+00:00,2017-10-04 15:25:28+00:00,130,132
