conversation_id,customer_tweet_id,customer_message,clean_text
1009214,1009206,"@AmazonHelp Just spoke with your representative and found him 'rude' which is 'silly', and never expected this from the professionals like u @115850",just spoke with your representative and found him rude which is silly and never expected this from the professionals like u
1009222,1009219,@AmazonHelp Solo con Correos Express. Espero que fuese solo está última vez,solo con correos express espero que fuese solo est ltima vez
1009227,1009226,@AmazonHelp Amazon was the delivery service.,amazon was the delivery service
1009231,1009230,"@AmazonHelp The product works, though the collector's value is gone because of poor shipping. It's inexcusable.",the product works though the collector s value is gone because of poor shipping it s inexcusable
1009238,1009235,@AmazonHelp Basic Amazon app. I am using an iPad Air 2. Latest iOS update. Apple has exhausted their possible solutions.,basic amazon app i am using an ipad air 2 latest ios update apple has exhausted their possible solutions
1009238,1009234,"@AmazonHelp Yes I have. I’ve also reset the device, checked all screen, rotation, and screenlock settings.",yes i have i ve also reset the device checked all screen rotation and screenlock settings
1010356,1010355,@AmazonHelp Cheers. Will I be refunded the £39?,cheers will i be refunded the 39
1010362,1010361,@AmazonHelp Yup thanks 👍,yup thanks
1010362,1660069,@AmazonHelp That worked!!!,that worked
1010385,1010382,@AmazonHelp According to the email it was signed for by someone next door but they are not known by that name or signed for it - not good,according to the email it was signed for by someone next door but they are not known by that name or signed for it not good
1010394,1010391,"@AmazonHelp just to update, contact # on sms of your delivery guy switched off since afternoon. your call center guys have no clue to answer. no shop nt",just to update contact on sms of your delivery guy switched off since afternoon your call center guys have no clue to answer no shop nt
1010394,1010390,"@AmazonHelp product is still delivered at my office address however i informed you call center today is holiday, no point in delivering it today. no use",product is still delivered at my office address however i informed you call center today is holiday no point in delivering it today no use
1010405,1010404,"@AmazonHelp Hola, Por Amazon, me decía que mi pago había sido declinado, lo volví a realizar y ahora tengo dos cargos porque el primero si se hizo.",hola por amazon me dec a que mi pago hab a sido declinado lo volv a realizar y ahora tengo dos cargos porque el primero si se hizo
1010409,1010408,"@AmazonHelp Yes! I'm trying to reroute packages from a home that was lost in the Sonoma County, California fires.",yes i m trying to reroute packages from a home that was lost in the sonoma county california fires
1010409,1010411,"@AmazonHelp FedEx. It seems to be fixed, but the process was awful. We were questioned over and over, and it was extremely frustrating.",fedex it seems to be fixed but the process was awful we were questioned over and over and it was extremely frustrating
1010416,1010415,"@AmazonHelp I didn’t ask for it to be returned, just clicked refund since never showed",i didn t ask for it to be returned just clicked refund since never showed
1010789,1010787,"@AmazonHelp I got an email saying the item had been received and that the refund was processed, but no email that the return process started",i got an email saying the item had been received and that the refund was processed but no email that the return process started
1010799,1010798,"@AmazonHelp Yes, claim opened!  @118706 rep said they don't deliver pass the 2nd flr. Wasted my time waiting 4 delivery fr  @123967. Dont use them!!!",yes claim opened rep said they don t deliver pass the 2nd flr wasted my time waiting 4 delivery fr dont use them
1011476,1011467,@AmazonHelp I have some amount in my AmazonPay.I have called for help to transfer it to my bank account.I have done all procedures.Nothing happened till,i have some amount in my amazonpay i have called for help to transfer it to my bank account i have done all procedures nothing happened till
1011476,1011466,@AmazonHelp Sorry but one your agent told me to add bank account and told me that it will reflect within 15 days.,sorry but one your agent told me to add bank account and told me that it will reflect within 15 days
1011476,1011469,"@AmazonHelp As I stated earlier, One of your agent told me to do so I have done. Don't want your pathetic service and would not use it again.",as i stated earlier one of your agent told me to do so i have done don t want your pathetic service and would not use it again
1011476,1011471,@AmazonHelp Done. Will wait for your call,done will wait for your call
1011484,1011483,@AmazonHelp Amazon.,amazon
1011484,1011487,@AmazonHelp I’ve got a label &amp; told to rewrap in original packaging which is impossible. Post office will not take it back as it’s loose &amp; uncovered.,i ve got a label and told to rewrap in original packaging which is impossible post office will not take it back as it s loose and uncovered
1011484,1011489,@AmazonHelp 2/2 which I can’t do as I don’t know how to package it or with what.,2 2 which i can t do as i don t know how to package it or with what
1011670,1011669,"@AmazonHelp Yes, tried a browser on phone and computer",yes tried a browser on phone and computer
1011691,1011690,@AmazonHelp The frying pan I have literally taken out of the packaging and its scuffed. I'm not very impressed https://t.co/l2efHIdKxT,the frying pan i have literally taken out of the packaging and its scuffed i m not very impressed
101221,101219,@AmazonHelp  https://t.co/fwrRWfjEei,
101221,101220,@AmazonHelp  https://t.co/Ty9DfJ0PIX,
101221,101212,@AmazonHelp  https://t.co/yXPB5kyvHo,
101221,101210,@AmazonHelp I just thought the lack of date provided was due to being in advance https://t.co/Eix7WudNak,i just thought the lack of date provided was due to being in advance
101221,101208,"@AmazonHelp It was indeed a pre-order made nearly three months before release. Here is the response I got, asking me to wait until after Christmas, which is never acceptable https://t.co/c2fdgVMVy5",it was indeed a pre order made nearly three months before release here is the response i got asking me to wait until after christmas which is never acceptable
101221,101206,"@AmazonHelp I'm honestly not sure. I wasn't necessarily expecting it the same day, but I did think it would arrive the same week, or at the very least the same month!",i m honestly not sure i wasn t necessarily expecting it the same day but i did think it would arrive the same week or at the very least the same month
101221,101204,"@AmazonHelp Yeah, I just tried calling and it wasn't very helpful. You know I already tried the livechat as per screenshots and that wasn't helpful either.",yeah i just tried calling and it wasn t very helpful you know i already tried the livechat as per screenshots and that wasn t helpful either
1012287,1012283,"@AmazonHelp dont employ people who dont speak english

my delivery drivers dont so block my cat flap. your phone people dont so took 23 mins

i give up",dont employ people who dont speak english my delivery drivers dont so block my cat flap your phone people dont so took 23 mins i give up
1012308,1012307,@AmazonHelp USPS. Already spoke with your and their customer service and nothing can be done or any info provided. Hoping for tomorrow.,usps already spoke with your and their customer service and nothing can be done or any info provided hoping for tomorrow
1012312,1012311,@AmazonHelp it says refund issued on 14th Oct but I haven't received it yet,it says refund issued on 14th oct but i haven t received it yet
1012785,1012784,@AmazonHelp okay thank you :),okay thank you
1012791,1012790,@AmazonHelp Livro aparece na loja como se eu NÃO tivesse comprado...,livro aparece na loja como se eu n o tivesse comprado
1012791,1012793,@AmazonHelp Tentar aqui.☺️,tentar aqui
1012797,1012796,"@AmazonHelp I called so many times in day,
But no outcomes found.",i called so many times in day but no outcomes found
